starttime	seconds	ctime	dtime	ttime	wait
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:24 2017	1494364104	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:24 2017	1494364104	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	31	31
Tue May 09 23:08:25 2017	1494364105	0	31	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	31
Tue May 09 23:08:25 2017	1494364105	5	27	32	27
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	1	31	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:24 2017	1494364104	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	1	31	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:24 2017	1494364104	1	31	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:24 2017	1494364104	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	5	27	32	27
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	31
Tue May 09 23:08:24 2017	1494364104	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:24 2017	1494364104	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	31
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	5	27	32	27
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	5	27	32	27
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	32	32
Tue May 09 23:08:25 2017	1494364105	0	32	33	32
Tue May 09 23:08:25 2017	1494364105	0	32	33	32
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	32
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	6	27	33	27
Tue May 09 23:08:24 2017	1494364104	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:24 2017	1494364104	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	33	33	33
Tue May 09 23:08:25 2017	1494364105	0	34	34	33
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:24 2017	1494364104	1	33	34	32
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	33	34	33
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	33
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:24 2017	1494364104	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	30
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:25 2017	1494364105	0	34	34	34
Tue May 09 23:08:24 2017	1494364104	1	34	35	34
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	34
Tue May 09 23:08:25 2017	1494364105	0	34	35	29
Tue May 09 23:08:25 2017	1494364105	0	34	35	34
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	29
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	29
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:24 2017	1494364104	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	35	35
Tue May 09 23:08:25 2017	1494364105	0	35	36	35
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	35	36	35
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	35
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	36	36
Tue May 09 23:08:25 2017	1494364105	0	36	37	36
Tue May 09 23:08:25 2017	1494364105	0	36	37	36
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	36
Tue May 09 23:08:25 2017	1494364105	1	36	37	36
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	36
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	37	37
Tue May 09 23:08:25 2017	1494364105	0	37	38	37
Tue May 09 23:08:25 2017	1494364105	0	37	38	37
Tue May 09 23:08:25 2017	1494364105	0	37	38	37
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	37
Tue May 09 23:08:25 2017	1494364105	0	38	38	36
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	36
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	36
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:24 2017	1494364104	1	37	38	37
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	38	38	38
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	34
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:24 2017	1494364104	1	38	39	37
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	34
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:24 2017	1494364104	1	38	39	37
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:24 2017	1494364104	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	1	39	39	38
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	39	39
Tue May 09 23:08:25 2017	1494364105	0	39	40	39
Tue May 09 23:08:25 2017	1494364105	0	39	40	39
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	39	40	39
Tue May 09 23:08:25 2017	1494364105	0	39	40	39
Tue May 09 23:08:24 2017	1494364104	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	1	40	40	39
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	39
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	40	40
Tue May 09 23:08:25 2017	1494364105	0	40	41	40
Tue May 09 23:08:25 2017	1494364105	0	40	41	40
Tue May 09 23:08:25 2017	1494364105	0	41	41	40
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	40
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	40
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:24 2017	1494364104	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	41	41
Tue May 09 23:08:25 2017	1494364105	0	41	42	41
Tue May 09 23:08:25 2017	1494364105	0	41	42	41
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	41	42	41
Tue May 09 23:08:25 2017	1494364105	0	41	42	41
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	42	42
Tue May 09 23:08:25 2017	1494364105	0	42	43	42
Tue May 09 23:08:25 2017	1494364105	0	42	43	42
Tue May 09 23:08:25 2017	1494364105	0	43	43	42
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:24 2017	1494364104	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	43	43
Tue May 09 23:08:25 2017	1494364105	0	43	44	43
Tue May 09 23:08:25 2017	1494364105	0	43	44	43
Tue May 09 23:08:25 2017	1494364105	0	43	44	43
Tue May 09 23:08:25 2017	1494364105	0	44	44	43
Tue May 09 23:08:25 2017	1494364105	0	44	44	43
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:24 2017	1494364104	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	44	44
Tue May 09 23:08:25 2017	1494364105	0	44	45	44
Tue May 09 23:08:25 2017	1494364105	0	44	45	44
Tue May 09 23:08:24 2017	1494364104	1	43	45	43
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	44
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	44
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	45	45	45
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:24 2017	1494364104	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	46	46	46
Tue May 09 23:08:25 2017	1494364105	0	47	47	46
Tue May 09 23:08:25 2017	1494364105	0	46	47	46
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:24 2017	1494364104	1	46	47	46
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	1	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	47	47
Tue May 09 23:08:25 2017	1494364105	0	47	48	47
Tue May 09 23:08:24 2017	1494364104	1	47	48	47
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:24 2017	1494364104	1	47	48	47
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:24 2017	1494364104	1	47	48	47
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	48	48	48
Tue May 09 23:08:24 2017	1494364104	0	48	48	48
Tue May 09 23:08:25 2017	1494364105	0	49	49	48
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	49	49	49
Tue May 09 23:08:24 2017	1494364104	0	49	49	49
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:24 2017	1494364104	1	49	50	49
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	50	50	50
Tue May 09 23:08:25 2017	1494364105	0	51	51	51
Tue May 09 23:08:24 2017	1494364104	0	51	51	51
Tue May 09 23:08:25 2017	1494364105	0	51	51	51
Tue May 09 23:08:25 2017	1494364105	0	51	51	51
Tue May 09 23:08:24 2017	1494364104	0	51	51	51
Tue May 09 23:08:25 2017	1494364105	0	51	51	51
Tue May 09 23:08:25 2017	1494364105	0	51	51	51
Tue May 09 23:08:25 2017	1494364105	0	51	52	51
Tue May 09 23:08:24 2017	1494364104	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	52	52
Tue May 09 23:08:25 2017	1494364105	0	52	53	52
Tue May 09 23:08:24 2017	1494364104	1	52	53	52
Tue May 09 23:08:25 2017	1494364105	0	53	53	53
Tue May 09 23:08:25 2017	1494364105	0	53	53	53
Tue May 09 23:08:25 2017	1494364105	0	53	53	53
Tue May 09 23:08:25 2017	1494364105	0	53	53	53
Tue May 09 23:08:25 2017	1494364105	0	53	54	53
Tue May 09 23:08:25 2017	1494364105	0	54	54	54
Tue May 09 23:08:25 2017	1494364105	0	54	54	54
Tue May 09 23:08:24 2017	1494364104	0	54	54	54
Tue May 09 23:08:25 2017	1494364105	0	54	54	54
Tue May 09 23:08:25 2017	1494364105	0	55	55	55
Tue May 09 23:08:25 2017	1494364105	0	55	55	55
Tue May 09 23:08:24 2017	1494364104	0	55	55	55
Tue May 09 23:08:25 2017	1494364105	0	55	55	55
Tue May 09 23:08:25 2017	1494364105	0	56	56	56
Tue May 09 23:08:25 2017	1494364105	0	56	56	56
Tue May 09 23:08:24 2017	1494364104	1	55	56	55
Tue May 09 23:08:25 2017	1494364105	0	56	56	56
Tue May 09 23:08:24 2017	1494364104	1	55	56	55
Tue May 09 23:08:24 2017	1494364104	1	55	56	55
Tue May 09 23:08:25 2017	1494364105	0	56	56	56
Tue May 09 23:08:24 2017	1494364104	1	55	56	55
Tue May 09 23:08:25 2017	1494364105	0	57	57	56
Tue May 09 23:08:24 2017	1494364104	1	56	57	56
Tue May 09 23:08:25 2017	1494364105	0	57	57	57
Tue May 09 23:08:24 2017	1494364104	1	56	57	56
Tue May 09 23:08:25 2017	1494364105	0	57	57	57
Tue May 09 23:08:25 2017	1494364105	0	57	57	57
Tue May 09 23:08:25 2017	1494364105	0	57	57	57
Tue May 09 23:08:24 2017	1494364104	1	57	58	57
Tue May 09 23:08:24 2017	1494364104	0	57	58	57
Tue May 09 23:08:24 2017	1494364104	1	57	58	57
Tue May 09 23:08:24 2017	1494364104	1	57	58	57
Tue May 09 23:08:25 2017	1494364105	0	58	58	58
Tue May 09 23:08:25 2017	1494364105	0	58	59	58
Tue May 09 23:08:24 2017	1494364104	0	58	59	58
Tue May 09 23:08:25 2017	1494364105	0	59	59	59
Tue May 09 23:08:25 2017	1494364105	0	59	59	59
Tue May 09 23:08:25 2017	1494364105	0	60	60	60
Tue May 09 23:08:25 2017	1494364105	0	60	60	60
Tue May 09 23:08:25 2017	1494364105	0	60	61	60
Tue May 09 23:08:24 2017	1494364104	0	60	61	60
Tue May 09 23:08:24 2017	1494364104	0	60	61	60
Tue May 09 23:08:25 2017	1494364105	0	61	61	61
Tue May 09 23:08:25 2017	1494364105	0	62	62	62
Tue May 09 23:08:25 2017	1494364105	0	62	62	62
Tue May 09 23:08:25 2017	1494364105	0	62	62	62
Tue May 09 23:08:24 2017	1494364104	0	62	63	62
Tue May 09 23:08:25 2017	1494364105	0	63	63	63
Tue May 09 23:08:25 2017	1494364105	0	63	63	63
Tue May 09 23:08:25 2017	1494364105	0	64	64	63
Tue May 09 23:08:24 2017	1494364104	0	64	64	64
Tue May 09 23:08:25 2017	1494364105	0	64	64	64
Tue May 09 23:08:24 2017	1494364104	0	64	64	64
Tue May 09 23:08:25 2017	1494364105	0	65	65	65
Tue May 09 23:08:25 2017	1494364105	0	65	66	65
Tue May 09 23:08:24 2017	1494364104	0	66	66	66
Tue May 09 23:08:25 2017	1494364105	0	67	67	67
Tue May 09 23:08:25 2017	1494364105	0	67	67	67
Tue May 09 23:08:24 2017	1494364104	0	67	67	67
Tue May 09 23:08:25 2017	1494364105	0	68	68	68
Tue May 09 23:08:25 2017	1494364105	0	68	68	68
