starttime	seconds	ctime	dtime	ttime	wait
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	18
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	18
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	19	19
Tue May 09 23:08:24 2017	1494364104	0	19	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	19	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	19
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:23 2017	1494364103	0	20	20	2
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
Tue May 09 23:08:24 2017	1494364104	0	20	20	20
